query,category
Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?,billing_charge_dispute
"Hi, I was at a restaurant later the week and when I went to look at my account I noticed that I got charged twice. I would like to get my money back from one of those transactions.",billing_charge_dispute
I was charged twice.,billing_charge_dispute
I was charged twice for the same purchase!,billing_charge_dispute
I was charged multiple times for one transaction.,billing_charge_dispute
I got charged twice with a duplicate card. How do I resolve this?,billing_charge_dispute
I was charged more than once for a card payment I made.,billing_charge_dispute
there were two of the same charge to my account,billing_charge_dispute
I was charged more than once in a single transaction,billing_charge_dispute
You charged me more than once for the same transaction!,billing_charge_dispute
Why do I have a transaction showing up more than once?,billing_charge_dispute
Why was I charged twice for my item!,billing_charge_dispute
My account is showing a double charge.,billing_charge_dispute
Why did my card get charged twice for a transaction?,billing_charge_dispute
Why am I being charged again?,billing_charge_dispute
"I was charged twice, when I didn't purchase anything twice.",billing_charge_dispute
One of my payments was doubled,billing_charge_dispute
I think I was double charged,billing_charge_dispute
"I should only have one charge, but it shows two.",billing_charge_dispute
"My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card.",billing_charge_dispute
What do I do if I have been charged twice?,billing_charge_dispute
